LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
COL,CPI,TOT,AGRWTH,M,10.1,6.484249
COL,CPI,TOT,AGRWTH,M,11.1,5.965033
COL,CPI,TOT,AGRWTH,M,12.1,5.746735
COL,CPI,TOT,AGRWTH,M,1.1,5.471466
COL,CPI,TOT,AGRWTH,M,2.1,5.181003
COL,CPI,TOT,AGRWTH,M,3.1,4.694012
COL,CPI,TOT,AGRWTH,M,4.1,4.660046
COL,CPI,TOT,AGRWTH,M,5.1,4.364821
COL,CPI,TOT,AGRWTH,M,6.1,3.987465
COL,CPI,TOT,AGRWTH,M,7.1,3.397119
COL,CPI,TOT,AGRWTH,M,8.1,3.860671
COL,CPI,TOT,AGRWTH,M,9.1,3.970652
COL,CPI,TOT,AGRWTH,M,10.1,4.048801
COL,CPI,TOT,AGRWTH,M,11.1,4.108703
COL,CPI,TOT,AGRWTH,M,12.1,4.081194
COL,CPI,TOT,AGRWTH,M,1.1,3.667482
COL,CPI,TOT,AGRWTH,M,2.1,3.368067
COL,CPI,TOT,AGRWTH,M,3.1,3.132202
COL,CPI,TOT,AGRWTH,M,4.1,3.128259
COL,CPI,TOT,AGRWTH,M,5.1,3.162713
COL,CPI,TOT,AGRWTH,M,6.1,3.200665
COL,CPI,TOT,AGRWTH,M,7.1,3.119152
COL,CPI,TOT,AGRWTH,M,8.1,3.104558
COL,CPI,TOT,AGRWTH,M,9.1,3.217103
COL,CPI,TOT,AGRWTH,M,10.1,3.330912
COL,CPI,TOT,AGRWTH,M,11.1,3.273255
COL,CPI,TOT,AGRWTH,M,12.1,3.188525
COL,CPI,TOT,AGRWTH,M,1.1,3.158326
COL,CPI,TOT,AGRWTH,M,2.1,3.024132
COL,CPI,TOT,AGRWTH,M,3.1,3.219908
COL,CPI,TOT,AGRWTH,M,4.1,3.255814
COL,CPI,TOT,AGRWTH,M,5.1,3.307786
COL,CPI,TOT,AGRWTH,M,6.1,3.433692
COL,CPI,TOT,AGRWTH,M,7.1,3.791087
COL,CPI,TOT,AGRWTH,M,8.1,3.756294
COL,CPI,TOT,AGRWTH,M,9.1,3.820632
COL,CPI,TOT,AGRWTH,M,10.1,3.866238
COL,CPI,TOT,AGRWTH,M,11.1,3.851555
COL,CPI,TOT,AGRWTH,M,12.1,3.8
COL,CPI,TOT,AGRWTH,M,1.1,3.61829
COL,CPI,TOT,AGRWTH,M,2.1,3.716149
COL,CPI,TOT,AGRWTH,M,3.1,3.847668
LVA,CPI,TOT,AGRWTH,M,1.1,3.68165
LVA,CPI,TOT,AGRWTH,M,2.1,3.994482
LVA,CPI,TOT,AGRWTH,M,3.1,4.232808
LVA,CPI,TOT,AGRWTH,M,4.1,4.507835
LVA,CPI,TOT,AGRWTH,M,5.1,4.964222
LVA,CPI,TOT,AGRWTH,M,6.1,4.814442
LVA,CPI,TOT,AGRWTH,M,7.1,4.314289
LVA,CPI,TOT,AGRWTH,M,8.1,4.689441
LVA,CPI,TOT,AGRWTH,M,9.1,4.61814
LVA,CPI,TOT,AGRWTH,M,10.1,4.439636
LVA,CPI,TOT,AGRWTH,M,11.1,4.152855
LVA,CPI,TOT,AGRWTH,M,12.1,4.027919
LVA,CPI,TOT,AGRWTH,M,1.1,3.56766
LVA,CPI,TOT,AGRWTH,M,2.1,3.421071
LVA,CPI,TOT,AGRWTH,M,3.1,3.290951
LVA,CPI,TOT,AGRWTH,M,4.1,2.756976
LVA,CPI,TOT,AGRWTH,M,5.1,2.23048
LVA,CPI,TOT,AGRWTH,M,6.1,1.901147
LVA,CPI,TOT,AGRWTH,M,7.1,1.677145
LVA,CPI,TOT,AGRWTH,M,8.1,1.736538
LVA,CPI,TOT,AGRWTH,M,9.1,1.820655
LVA,CPI,TOT,AGRWTH,M,10.1,1.603364
LVA,CPI,TOT,AGRWTH,M,11.1,1.569609
LVA,CPI,TOT,AGRWTH,M,12.1,1.59511
LVA,CPI,TOT,AGRWTH,M,1.1,0.5850714
LVA,CPI,TOT,AGRWTH,M,2.1,0.3177409
LVA,CPI,TOT,AGRWTH,M,3.1,0.2241299
LVA,CPI,TOT,AGRWTH,M,4.1,-0.3556948
LVA,CPI,TOT,AGRWTH,M,5.1,-0.124819
LVA,CPI,TOT,AGRWTH,M,6.1,0.1552598
LVA,CPI,TOT,AGRWTH,M,7.1,0.3259628
LVA,CPI,TOT,AGRWTH,M,8.1,-0.205566
LVA,CPI,TOT,AGRWTH,M,9.1,-0.3911535
LVA,CPI,TOT,AGRWTH,M,10.1,-0.03618841
LVA,CPI,TOT,AGRWTH,M,11.1,-0.4224961
LVA,CPI,TOT,AGRWTH,M,12.1,-0.4175864
LVA,CPI,TOT,AGRWTH,M,1.1,0.391737
LVA,CPI,TOT,AGRWTH,M,2.1,0.4751018
LVA,CPI,TOT,AGRWTH,M,3.1,0.309407
LVA,CPI,TOT,AGRWTH,M,4.1,0.7346698
LVA,CPI,TOT,AGRWTH,M,5.1,0.5980442
LVA,CPI,TOT,AGRWTH,M,6.1,0.6746154
LVA,CPI,TOT,AGRWTH,M,7.1,0.6262237
LVA,CPI,TOT,AGRWTH,M,8.1,0.8332727
LVA,CPI,TOT,AGRWTH,M,9.1,1.043372
LVA,CPI,TOT,AGRWTH,M,10.1,0.6749154
LVA,CPI,TOT,AGRWTH,M,11.1,0.8879724
LVA,CPI,TOT,AGRWTH,M,12.1,0.198204
LVA,CPI,TOT,AGRWTH,M,1.1,-0.3849626
LVA,CPI,TOT,AGRWTH,M,2.1,-0.06911202
LVA,CPI,TOT,AGRWTH,M,3.1,0.4282499
LVA,CPI,TOT,AGRWTH,M,4.1,0.5427892
LVA,CPI,TOT,AGRWTH,M,5.1,1.166419
LVA,CPI,TOT,AGRWTH,M,6.1,0.6302039
LVA,CPI,TOT,AGRWTH,M,7.1,0.01718306
LVA,CPI,TOT,AGRWTH,M,8.1,0.1014651
LVA,CPI,TOT,AGRWTH,M,9.1,-0.5230111
LVA,CPI,TOT,AGRWTH,M,10.1,-0.2038367
LVA,CPI,TOT,AGRWTH,M,11.1,0.03391275
LVA,CPI,TOT,AGRWTH,M,12.1,0.3436976
LVA,CPI,TOT,AGRWTH,M,1.1,-0.2816536
LVA,CPI,TOT,AGRWTH,M,2.1,-0.4819857
LVA,CPI,TOT,AGRWTH,M,3.1,-0.5699089
LVA,CPI,TOT,AGRWTH,M,4.1,-0.7918003
LVA,CPI,TOT,AGRWTH,M,5.1,-0.7665851
LVA,CPI,TOT,AGRWTH,M,6.1,-0.5368074
LVA,CPI,TOT,AGRWTH,M,7.1,0.1228178
LVA,CPI,TOT,AGRWTH,M,8.1,-0.02432132
LVA,CPI,TOT,AGRWTH,M,9.1,0.5745831
LVA,CPI,TOT,AGRWTH,M,10.1,1.042199
LVA,CPI,TOT,AGRWTH,M,11.1,1.261145
LVA,CPI,TOT,AGRWTH,M,12.1,2.180278
LVA,CPI,TOT,AGRWTH,M,1.1,2.90063
LVA,CPI,TOT,AGRWTH,M,2.1,3.255558
LVA,CPI,TOT,AGRWTH,M,3.1,3.397012
LVA,CPI,TOT,AGRWTH,M,4.1,3.422309
LVA,CPI,TOT,AGRWTH,M,5.1,2.839857
LVA,CPI,TOT,AGRWTH,M,6.1,3.025389
LVA,CPI,TOT,AGRWTH,M,7.1,2.648168
LVA,CPI,TOT,AGRWTH,M,8.1,3.104886
LVA,CPI,TOT,AGRWTH,M,9.1,2.905486
LVA,CPI,TOT,AGRWTH,M,10.1,2.807524
LVA,CPI,TOT,AGRWTH,M,11.1,2.727695
LVA,CPI,TOT,AGRWTH,M,12.1,2.151458
LVA,CPI,TOT,AGRWTH,M,1.1,1.998137
LVA,CPI,TOT,AGRWTH,M,2.1,1.802639
LVA,CPI,TOT,AGRWTH,M,3.1,2.173048
LVA,CPI,TOT,AGRWTH,M,4.1,1.999038
LVA,CPI,TOT,AGRWTH,M,5.1,2.293299
LVA,CPI,TOT,AGRWTH,M,6.1,2.76316
LVA,CPI,TOT,AGRWTH,M,7.1,2.644246
LVA,CPI,TOT,AGRWTH,M,8.1,2.816852
LVA,CPI,TOT,AGRWTH,M,9.1,3.203028
LVA,CPI,TOT,AGRWTH,M,10.1,3.202321
LVA,CPI,TOT,AGRWTH,M,11.1,2.950217
LVA,CPI,TOT,AGRWTH,M,12.1,2.55108
LVA,CPI,TOT,AGRWTH,M,1.1,3.049044
LVA,CPI,TOT,AGRWTH,M,2.1,2.885851
LVA,CPI,TOT,AGRWTH,M,3.1,2.771452
LVA,CPI,TOT,AGRWTH,M,4.1,3.437203
LVA,CPI,TOT,AGRWTH,M,5.1,3.346502
LVA,CPI,TOT,AGRWTH,M,6.1,3.044204
LVA,CPI,TOT,AGRWTH,M,7.1,2.881465
LVA,CPI,TOT,AGRWTH,M,8.1,3.156547
LVA,CPI,TOT,AGRWTH,M,9.1,2.554927
LVA,CPI,TOT,AGRWTH,M,10.1,2.256296
LVA,CPI,TOT,AGRWTH,M,11.1,2.114764
LVA,CPI,TOT,AGRWTH,M,12.1,2.262326
LVA,CPI,TOT,AGRWTH,M,1.1,2.176536
LVA,CPI,TOT,AGRWTH,M,2.1,2.250528
LVA,CPI,TOT,AGRWTH,M,3.1,1.404286
LVA,CPI,TOT,AGRWTH,M,4.1,0.03719315
SAU,CPI,TOT,AGRWTH,M,1.1,7.201078
SAU,CPI,TOT,AGRWTH,M,2.1,7.036653
SAU,CPI,TOT,AGRWTH,M,3.1,6.759114
SAU,CPI,TOT,AGRWTH,M,4.1,6.766061
SAU,CPI,TOT,AGRWTH,M,5.1,6.294954
SAU,CPI,TOT,AGRWTH,M,6.1,6.30329
SAU,CPI,TOT,AGRWTH,M,7.1,5.460537
SAU,CPI,TOT,AGRWTH,M,8.1,5.262247
SAU,CPI,TOT,AGRWTH,M,9.1,5.078844
SAU,CPI,TOT,AGRWTH,M,10.1,4.74046
SAU,CPI,TOT,AGRWTH,M,11.1,4.643126
SAU,CPI,TOT,AGRWTH,M,12.1,4.56385
SAU,CPI,TOT,AGRWTH,M,1.1,2.591793
SAU,CPI,TOT,AGRWTH,M,2.1,2.47578
SAU,CPI,TOT,AGRWTH,M,3.1,2.577873
SAU,CPI,TOT,AGRWTH,M,4.1,2.462527
SAU,CPI,TOT,AGRWTH,M,5.1,2.566845
SAU,CPI,TOT,AGRWTH,M,6.1,2.771855
SAU,CPI,TOT,AGRWTH,M,7.1,2.765957
SAU,CPI,TOT,AGRWTH,M,8.1,2.866242
SAU,CPI,TOT,AGRWTH,M,9.1,2.959831
SAU,CPI,TOT,AGRWTH,M,10.1,3.375527
SAU,CPI,TOT,AGRWTH,M,11.1,3.368421
SAU,CPI,TOT,AGRWTH,M,12.1,3.578947
SAU,CPI,TOT,AGRWTH,M,1.1,4.736842
SAU,CPI,TOT,AGRWTH,M,2.1,4.606985
SAU,CPI,TOT,AGRWTH,M,3.1,4.255903
SAU,CPI,TOT,AGRWTH,M,4.1,4.038023
SAU,CPI,TOT,AGRWTH,M,5.1,3.80986
SAU,CPI,TOT,AGRWTH,M,6.1,3.327087
SAU,CPI,TOT,AGRWTH,M,7.1,3.668607
SAU,CPI,TOT,AGRWTH,M,8.1,3.303353
SAU,CPI,TOT,AGRWTH,M,9.1,2.872208
SAU,CPI,TOT,AGRWTH,M,10.1,2.691338
SAU,CPI,TOT,AGRWTH,M,11.1,2.635181
SAU,CPI,TOT,AGRWTH,M,12.1,2.546536
SAU,CPI,TOT,AGRWTH,M,1.1,1.811907
SAU,CPI,TOT,AGRWTH,M,2.1,2.025862
SAU,CPI,TOT,AGRWTH,M,3.1,2.058633
SAU,CPI,TOT,AGRWTH,M,4.1,2.55443
SAU,CPI,TOT,AGRWTH,M,5.1,2.694837
SAU,CPI,TOT,AGRWTH,M,6.1,2.596423
SAU,CPI,TOT,AGRWTH,M,7.1,2.271753
SAU,CPI,TOT,AGRWTH,M,8.1,2.454974
SAU,CPI,TOT,AGRWTH,M,9.1,2.345507
SAU,CPI,TOT,AGRWTH,M,10.1,2.079334
SAU,CPI,TOT,AGRWTH,M,11.1,2.044293
SAU,CPI,TOT,AGRWTH,M,12.1,1.903648
SAU,CPI,TOT,AGRWTH,M,1.1,1.557203
SAU,CPI,TOT,AGRWTH,M,2.1,1.351922
SAU,CPI,TOT,AGRWTH,M,3.1,1.436266
SAU,CPI,TOT,AGRWTH,M,4.1,1.008933
SAU,CPI,TOT,AGRWTH,M,5.1,1.007662
SAU,CPI,TOT,AGRWTH,M,6.1,1.197102
SAU,CPI,TOT,AGRWTH,M,7.1,1.152557
SAU,CPI,TOT,AGRWTH,M,8.1,0.9940358
SAU,CPI,TOT,AGRWTH,M,9.1,1.161574
SAU,CPI,TOT,AGRWTH,M,10.1,1.180403
SAU,CPI,TOT,AGRWTH,M,11.1,1.199916
SAU,CPI,TOT,AGRWTH,M,12.1,1.231476
SAU,CPI,TOT,AGRWTH,M,1.1,2.524252
SAU,CPI,TOT,AGRWTH,M,2.1,2.573989
SAU,CPI,TOT,AGRWTH,M,3.1,2.5924
SAU,CPI,TOT,AGRWTH,M,4.1,2.528353
SAU,CPI,TOT,AGRWTH,M,5.1,2.338148
SAU,CPI,TOT,AGRWTH,M,6.1,2.262115
SAU,CPI,TOT,AGRWTH,M,7.1,2.258131
SAU,CPI,TOT,AGRWTH,M,8.1,2.061749
SAU,CPI,TOT,AGRWTH,M,9.1,1.903383
SAU,CPI,TOT,AGRWTH,M,10.1,1.558951
SAU,CPI,TOT,AGRWTH,M,11.1,1.278482
SAU,CPI,TOT,AGRWTH,M,12.1,0.9690722
SAU,CPI,TOT,AGRWTH,M,1.1,-0.5290467
SAU,CPI,TOT,AGRWTH,M,2.1,-0.5689322
SAU,CPI,TOT,AGRWTH,M,3.1,-0.7408159
SAU,CPI,TOT,AGRWTH,M,4.1,-0.6596306
SAU,CPI,TOT,AGRWTH,M,5.1,-0.7412673
SAU,CPI,TOT,AGRWTH,M,6.1,-0.5479452
SAU,CPI,TOT,AGRWTH,M,7.1,-0.7799838
SAU,CPI,TOT,AGRWTH,M,8.1,-0.7410415
SAU,CPI,TOT,AGRWTH,M,9.1,-0.7816465
SAU,CPI,TOT,AGRWTH,M,10.1,-1.15889
SAU,CPI,TOT,AGRWTH,M,11.1,-1.700092
SAU,CPI,TOT,AGRWTH,M,12.1,-1.112926
SAU,CPI,TOT,AGRWTH,M,1.1,3.150251
SAU,CPI,TOT,AGRWTH,M,2.1,2.942679
SAU,CPI,TOT,AGRWTH,M,3.1,2.872917
SAU,CPI,TOT,AGRWTH,M,4.1,2.492594
SAU,CPI,TOT,AGRWTH,M,5.1,2.404092
SAU,CPI,TOT,AGRWTH,M,6.1,2.326293
SAU,CPI,TOT,AGRWTH,M,7.1,2.246044
SAU,CPI,TOT,AGRWTH,M,8.1,2.28063
SAU,CPI,TOT,AGRWTH,M,9.1,2.097401
SAU,CPI,TOT,AGRWTH,M,10.1,2.139257
SAU,CPI,TOT,AGRWTH,M,11.1,2.630489
SAU,CPI,TOT,AGRWTH,M,12.1,1.91017
SAU,CPI,TOT,AGRWTH,M,1.1,-3.163114
SAU,CPI,TOT,AGRWTH,M,2.1,-3.235732
SAU,CPI,TOT,AGRWTH,M,3.1,-3.210097
SAU,CPI,TOT,AGRWTH,M,4.1,-2.880494
SAU,CPI,TOT,AGRWTH,M,5.1,-2.627373
SAU,CPI,TOT,AGRWTH,M,6.1,-2.592482
SAU,CPI,TOT,AGRWTH,M,7.1,-2.18672
SAU,CPI,TOT,AGRWTH,M,8.1,-1.859814
SAU,CPI,TOT,AGRWTH,M,9.1,-1.412967
SAU,CPI,TOT,AGRWTH,M,10.1,-0.8861142
SAU,CPI,TOT,AGRWTH,M,11.1,-0.8072654
SAU,CPI,TOT,AGRWTH,M,12.1,-0.1823708
SAU,CPI,TOT,AGRWTH,M,1.1,0.7270121
SAU,CPI,TOT,AGRWTH,M,2.1,1.230896
SAU,CPI,TOT,AGRWTH,M,3.1,1.478591
SAU,CPI,TOT,AGRWTH,M,4.1,1.303366
EU28,CPI,TOT,AGRWTH,M,1.1,2.5
EU28,CPI,TOT,AGRWTH,M,2.1,2.6
EU28,CPI,TOT,AGRWTH,M,3.1,2.9
EU28,CPI,TOT,AGRWTH,M,4.1,3
EU28,CPI,TOT,AGRWTH,M,5.1,3
EU28,CPI,TOT,AGRWTH,M,6.1,2.9
EU28,CPI,TOT,AGRWTH,M,7.1,2.7
EU28,CPI,TOT,AGRWTH,M,8.1,2.7
EU28,CPI,TOT,AGRWTH,M,9.1,3
EU28,CPI,TOT,AGRWTH,M,10.1,3.1
EU28,CPI,TOT,AGRWTH,M,11.1,3.1
EU28,CPI,TOT,AGRWTH,M,12.1,2.8
EU28,CPI,TOT,AGRWTH,M,1.1,2.8
EU28,CPI,TOT,AGRWTH,M,2.1,2.8
EU28,CPI,TOT,AGRWTH,M,3.1,2.8
EU28,CPI,TOT,AGRWTH,M,4.1,2.7
EU28,CPI,TOT,AGRWTH,M,5.1,2.5
EU28,CPI,TOT,AGRWTH,M,6.1,2.5
EU28,CPI,TOT,AGRWTH,M,7.1,2.5
EU28,CPI,TOT,AGRWTH,M,8.1,2.7
EU28,CPI,TOT,AGRWTH,M,9.1,2.8
EU28,CPI,TOT,AGRWTH,M,10.1,2.7
EU28,CPI,TOT,AGRWTH,M,11.1,2.3
EU28,CPI,TOT,AGRWTH,M,12.1,2.3
EU28,CPI,TOT,AGRWTH,M,1.1,2
EU28,CPI,TOT,AGRWTH,M,2.1,1.9
EU28,CPI,TOT,AGRWTH,M,3.1,1.7
EU28,CPI,TOT,AGRWTH,M,4.1,1.2
EU28,CPI,TOT,AGRWTH,M,5.1,1.4
EU28,CPI,TOT,AGRWTH,M,6.1,1.5
EU28,CPI,TOT,AGRWTH,M,7.1,1.6
EU28,CPI,TOT,AGRWTH,M,8.1,1.3
EU28,CPI,TOT,AGRWTH,M,9.1,1
EU28,CPI,TOT,AGRWTH,M,10.1,0.7
EU28,CPI,TOT,AGRWTH,M,11.1,0.8
EU28,CPI,TOT,AGRWTH,M,12.1,0.8
EU28,CPI,TOT,AGRWTH,M,1.1,0.7
EU28,CPI,TOT,AGRWTH,M,2.1,0.7
EU28,CPI,TOT,AGRWTH,M,3.1,0.4
EU28,CPI,TOT,AGRWTH,M,4.1,0.6
EU28,CPI,TOT,AGRWTH,M,5.1,0.5
EU28,CPI,TOT,AGRWTH,M,6.1,0.5
EU28,CPI,TOT,AGRWTH,M,7.1,0.4
EU28,CPI,TOT,AGRWTH,M,8.1,0.3
EU28,CPI,TOT,AGRWTH,M,9.1,0.3
EU28,CPI,TOT,AGRWTH,M,10.1,0.3
EU28,CPI,TOT,AGRWTH,M,11.1,0.3
EU28,CPI,TOT,AGRWTH,M,12.1,-0.2
EU28,CPI,TOT,AGRWTH,M,1.1,-0.6
EU28,CPI,TOT,AGRWTH,M,2.1,-0.3
EU28,CPI,TOT,AGRWTH,M,3.1,-0.1
EU28,CPI,TOT,AGRWTH,M,4.1,0.1
EU28,CPI,TOT,AGRWTH,M,5.1,0.5
EU28,CPI,TOT,AGRWTH,M,6.1,0.4
EU28,CPI,TOT,AGRWTH,M,7.1,0.4
EU28,CPI,TOT,AGRWTH,M,8.1,0.3
EU28,CPI,TOT,AGRWTH,M,9.1,0.1
EU28,CPI,TOT,AGRWTH,M,10.1,0.3
EU28,CPI,TOT,AGRWTH,M,11.1,0.1
EU28,CPI,TOT,AGRWTH,M,12.1,0.2
EU28,CPI,TOT,AGRWTH,M,1.1,0.3
EU28,CPI,TOT,AGRWTH,M,2.1,-0.2
EU28,CPI,TOT,AGRWTH,M,3.1,-0.1
EU28,CPI,TOT,AGRWTH,M,4.1,-0.3
EU28,CPI,TOT,AGRWTH,M,5.1,-0.2
EU28,CPI,TOT,AGRWTH,M,6.1,0
EU28,CPI,TOT,AGRWTH,M,7.1,0.1
EU28,CPI,TOT,AGRWTH,M,8.1,0.2
EU28,CPI,TOT,AGRWTH,M,9.1,0.3
EU28,CPI,TOT,AGRWTH,M,10.1,0.5
EU28,CPI,TOT,AGRWTH,M,11.1,0.6
EU28,CPI,TOT,AGRWTH,M,12.1,1.1
EU28,CPI,TOT,AGRWTH,M,1.1,1.7
EU28,CPI,TOT,AGRWTH,M,2.1,1.9
EU28,CPI,TOT,AGRWTH,M,3.1,1.5
EU28,CPI,TOT,AGRWTH,M,4.1,1.8
EU28,CPI,TOT,AGRWTH,M,5.1,1.4
EU28,CPI,TOT,AGRWTH,M,6.1,1.3
EU28,CPI,TOT,AGRWTH,M,7.1,1.4
EU28,CPI,TOT,AGRWTH,M,8.1,1.6
EU28,CPI,TOT,AGRWTH,M,9.1,1.6
EU28,CPI,TOT,AGRWTH,M,10.1,1.5
EU28,CPI,TOT,AGRWTH,M,11.1,1.6
EU28,CPI,TOT,AGRWTH,M,12.1,1.4
EU28,CPI,TOT,AGRWTH,M,1.1,1.4
EU28,CPI,TOT,AGRWTH,M,2.1,1.2
EU28,CPI,TOT,AGRWTH,M,3.1,1.4
EU28,CPI,TOT,AGRWTH,M,4.1,1.3
EU28,CPI,TOT,AGRWTH,M,5.1,2
EU28,CPI,TOT,AGRWTH,M,6.1,2
EU28,CPI,TOT,AGRWTH,M,7.1,2.2
EU28,CPI,TOT,AGRWTH,M,8.1,2.1
EU28,CPI,TOT,AGRWTH,M,9.1,2.1
EU28,CPI,TOT,AGRWTH,M,10.1,2.3
EU28,CPI,TOT,AGRWTH,M,11.1,1.9
EU28,CPI,TOT,AGRWTH,M,12.1,1.6
EU28,CPI,TOT,AGRWTH,M,1.1,1.4
EU28,CPI,TOT,AGRWTH,M,2.1,1.6
EU28,CPI,TOT,AGRWTH,M,3.1,1.6
EU28,CPI,TOT,AGRWTH,M,4.1,1.9
EU28,CPI,TOT,AGRWTH,M,5.1,1.5
EU28,CPI,TOT,AGRWTH,M,6.1,1.5
EU28,CPI,TOT,AGRWTH,M,7.1,1.3
EU28,CPI,TOT,AGRWTH,M,8.1,1.3
EU28,CPI,TOT,AGRWTH,M,9.1,1.1
EU28,CPI,TOT,AGRWTH,M,10.1,1
EU28,CPI,TOT,AGRWTH,M,11.1,1.3
EU28,CPI,TOT,AGRWTH,M,12.1,1.6
EU28,CPI,TOT,AGRWTH,M,1.1,1.7
EA19,CPI,TOT,AGRWTH,M,1.1,2.3
EA19,CPI,TOT,AGRWTH,M,2.1,2.4
EA19,CPI,TOT,AGRWTH,M,3.1,2.7
EA19,CPI,TOT,AGRWTH,M,4.1,2.8
EA19,CPI,TOT,AGRWTH,M,5.1,2.7
EA19,CPI,TOT,AGRWTH,M,6.1,2.7
EA19,CPI,TOT,AGRWTH,M,7.1,2.6
EA19,CPI,TOT,AGRWTH,M,8.1,2.6
EA19,CPI,TOT,AGRWTH,M,9.1,3
EA19,CPI,TOT,AGRWTH,M,10.1,3
EA19,CPI,TOT,AGRWTH,M,11.1,3
EA19,CPI,TOT,AGRWTH,M,12.1,2.8
EA19,CPI,TOT,AGRWTH,M,1.1,2.7
EA19,CPI,TOT,AGRWTH,M,2.1,2.7
EA19,CPI,TOT,AGRWTH,M,3.1,2.7
EA19,CPI,TOT,AGRWTH,M,4.1,2.6
EA19,CPI,TOT,AGRWTH,M,5.1,2.4
EA19,CPI,TOT,AGRWTH,M,6.1,2.4
EA19,CPI,TOT,AGRWTH,M,7.1,2.4
EA19,CPI,TOT,AGRWTH,M,8.1,2.6
EA19,CPI,TOT,AGRWTH,M,9.1,2.6
EA19,CPI,TOT,AGRWTH,M,10.1,2.5
EA19,CPI,TOT,AGRWTH,M,11.1,2.2
EA19,CPI,TOT,AGRWTH,M,12.1,2.2
EA19,CPI,TOT,AGRWTH,M,1.1,2
EA19,CPI,TOT,AGRWTH,M,2.1,1.9
EA19,CPI,TOT,AGRWTH,M,3.1,1.7
EA19,CPI,TOT,AGRWTH,M,4.1,1.2
EA19,CPI,TOT,AGRWTH,M,5.1,1.4
EA19,CPI,TOT,AGRWTH,M,6.1,1.6
EA19,CPI,TOT,AGRWTH,M,7.1,1.6
EA19,CPI,TOT,AGRWTH,M,8.1,1.3
EA19,CPI,TOT,AGRWTH,M,9.1,1.1
EA19,CPI,TOT,AGRWTH,M,10.1,0.7
EA19,CPI,TOT,AGRWTH,M,11.1,0.9
EA19,CPI,TOT,AGRWTH,M,12.1,0.8
EA19,CPI,TOT,AGRWTH,M,1.1,0.8
EA19,CPI,TOT,AGRWTH,M,2.1,0.7
EA19,CPI,TOT,AGRWTH,M,3.1,0.5
EA19,CPI,TOT,AGRWTH,M,4.1,0.7
EA19,CPI,TOT,AGRWTH,M,5.1,0.5
EA19,CPI,TOT,AGRWTH,M,6.1,0.5
EA19,CPI,TOT,AGRWTH,M,7.1,0.4
EA19,CPI,TOT,AGRWTH,M,8.1,0.4
EA19,CPI,TOT,AGRWTH,M,9.1,0.3
EA19,CPI,TOT,AGRWTH,M,10.1,0.4
EA19,CPI,TOT,AGRWTH,M,11.1,0.3
EA19,CPI,TOT,AGRWTH,M,12.1,-0.2
EA19,CPI,TOT,AGRWTH,M,1.1,-0.6
EA19,CPI,TOT,AGRWTH,M,2.1,-0.3
EA19,CPI,TOT,AGRWTH,M,3.1,-0.1
EA19,CPI,TOT,AGRWTH,M,4.1,0.2
EA19,CPI,TOT,AGRWTH,M,5.1,0.6
EA19,CPI,TOT,AGRWTH,M,6.1,0.5
EA19,CPI,TOT,AGRWTH,M,7.1,0.5
EA19,CPI,TOT,AGRWTH,M,8.1,0.4
EA19,CPI,TOT,AGRWTH,M,9.1,0.2
EA19,CPI,TOT,AGRWTH,M,10.1,0.4
EA19,CPI,TOT,AGRWTH,M,11.1,0.1
EA19,CPI,TOT,AGRWTH,M,12.1,0.3
EA19,CPI,TOT,AGRWTH,M,1.1,0.3
EA19,CPI,TOT,AGRWTH,M,2.1,-0.1
EA19,CPI,TOT,AGRWTH,M,3.1,0
EA19,CPI,TOT,AGRWTH,M,4.1,-0.3
EA19,CPI,TOT,AGRWTH,M,5.1,-0.1
EA19,CPI,TOT,AGRWTH,M,6.1,0
EA19,CPI,TOT,AGRWTH,M,7.1,0.2
EA19,CPI,TOT,AGRWTH,M,8.1,0.2
EA19,CPI,TOT,AGRWTH,M,9.1,0.4
EA19,CPI,TOT,AGRWTH,M,10.1,0.5
EA19,CPI,TOT,AGRWTH,M,11.1,0.6
EA19,CPI,TOT,AGRWTH,M,12.1,1.1
EA19,CPI,TOT,AGRWTH,M,1.1,1.7
EA19,CPI,TOT,AGRWTH,M,2.1,2
EA19,CPI,TOT,AGRWTH,M,3.1,1.5
EA19,CPI,TOT,AGRWTH,M,4.1,1.9
EA19,CPI,TOT,AGRWTH,M,5.1,1.4
EA19,CPI,TOT,AGRWTH,M,6.1,1.3
EA19,CPI,TOT,AGRWTH,M,7.1,1.3
EA19,CPI,TOT,AGRWTH,M,8.1,1.5
EA19,CPI,TOT,AGRWTH,M,9.1,1.6
EA19,CPI,TOT,AGRWTH,M,10.1,1.4
EA19,CPI,TOT,AGRWTH,M,11.1,1.5
EA19,CPI,TOT,AGRWTH,M,12.1,1.3
EA19,CPI,TOT,AGRWTH,M,1.1,1.3
EA19,CPI,TOT,AGRWTH,M,2.1,1.1
EA19,CPI,TOT,AGRWTH,M,3.1,1.4
EA19,CPI,TOT,AGRWTH,M,4.1,1.2
EA19,CPI,TOT,AGRWTH,M,5.1,2
EA19,CPI,TOT,AGRWTH,M,6.1,2
EA19,CPI,TOT,AGRWTH,M,7.1,2.2
EA19,CPI,TOT,AGRWTH,M,8.1,2.1
EA19,CPI,TOT,AGRWTH,M,9.1,2.1
EA19,CPI,TOT,AGRWTH,M,10.1,2.3
EA19,CPI,TOT,AGRWTH,M,11.1,1.9
EA19,CPI,TOT,AGRWTH,M,12.1,1.5
