LOCATION_INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
EU28*CPI,TOT,AGRWTH,M,2012-06,2.5,
EU28*CPI,TOT,AGRWTH,M,2012-07,2.5,
EU28*CPI,TOT,AGRWTH,M,2012-08,2.7,
EU28*CPI,TOT,AGRWTH,M,2012-09,2.8,
EU28*CPI,TOT,AGRWTH,M,2012-10,2.7,
EU28*CPI,TOT,AGRWTH,M,2012-11,2.3,
EU28*CPI,TOT,AGRWTH,M,2012-12,2.3,
EU28*CPI,TOT,AGRWTH,M,2013-01,2.0,
EU28*CPI,TOT,AGRWTH,M,2013-02,1.9,
EU28*CPI,TOT,AGRWTH,M,2013-03,1.7,
EU28*CPI,TOT,AGRWTH,M,2013-04,1.2,
EU28*CPI,TOT,AGRWTH,M,2013-05,1.4,
EU28*CPI,TOT,AGRWTH,M,2013-06,1.5,
EU28*CPI,TOT,AGRWTH,M,2013-07,1.6,
EU28*CPI,TOT,AGRWTH,M,2013-08,1.3,
EU28*CPI,TOT,AGRWTH,M,2013-09,1.0,
EU28*CPI,TOT,AGRWTH,M,2013-10,0.7,
EU28*CPI,TOT,AGRWTH,M,2013-11,0.8,
EU28*CPI,TOT,AGRWTH,M,2013-12,0.8,
EU28*CPI,TOT,AGRWTH,M,2014-01,0.7,
EU28*CPI,TOT,AGRWTH,M,2014-02,0.7,
EU28*CPI,TOT,AGRWTH,M,2014-03,0.4,
EU28*CPI,TOT,AGRWTH,M,2014-04,0.6,
EU28*CPI,TOT,AGRWTH,M,2014-05,0.5,
EU28*CPI,TOT,AGRWTH,M,2014-06,0.5,
EU28*CPI,TOT,AGRWTH,M,2014-07,0.4,
EU28*CPI,TOT,AGRWTH,M,2014-08,0.3,
EU28*CPI,TOT,AGRWTH,M,2014-09,0.3,
EU28*CPI,TOT,AGRWTH,M,2014-10,0.3,
EU28*CPI,TOT,AGRWTH,M,2014-11,0.3,
EU28*CPI,TOT,AGRWTH,M,2014-12,-0.2,
EU28*CPI,TOT,AGRWTH,M,2015-01,-0.6,
EU28*CPI,TOT,AGRWTH,M,2015-02,-0.3,
EU28*CPI,TOT,AGRWTH,M,2015-03,-0.1,
EU28*CPI,TOT,AGRWTH,M,2015-04,0.1,
EU28*CPI,TOT,AGRWTH,M,2015-05,0.5,
EU28*CPI,TOT,AGRWTH,M,2015-06,0.4,
EU28*CPI,TOT,AGRWTH,M,2015-07,0.4,
EU28*CPI,TOT,AGRWTH,M,2015-08,0.3,
EU28*CPI,TOT,AGRWTH,M,2015-09,0.1,
EU28*CPI,TOT,AGRWTH,M,2015-10,0.3,
EU28*CPI,TOT,AGRWTH,M,2015-11,0.1,
EU28*CPI,TOT,AGRWTH,M,2015-12,0.2,
EU28*CPI,TOT,AGRWTH,M,2016-01,0.3,
EU28*CPI,TOT,AGRWTH,M,2016-02,-0.2,
EU28*CPI,TOT,AGRWTH,M,2016-03,-0.1,
EU28*CPI,TOT,AGRWTH,M,2016-04,-0.3,
EU28*CPI,TOT,AGRWTH,M,2016-05,-0.2,
EU28*CPI,TOT,AGRWTH,M,2016-06,0.0,
EU28*CPI,TOT,AGRWTH,M,2016-07,0.1,
EU28*CPI,TOT,AGRWTH,M,2016-08,0.2,
EU28*CPI,TOT,AGRWTH,M,2016-09,0.3,
EU28*CPI,TOT,AGRWTH,M,2016-10,0.5,
EU28*CPI,TOT,AGRWTH,M,2016-11,0.6,
EU28*CPI,TOT,AGRWTH,M,2016-12,1.1,
EU28*CPI,TOT,AGRWTH,M,2017-01,1.7,
EU28*CPI,TOT,AGRWTH,M,2017-02,1.9,
EU28*CPI,TOT,AGRWTH,M,2017-03,1.5,
EU28*CPI,TOT,AGRWTH,M,2017-04,1.8,
EU28*CPI,TOT,AGRWTH,M,2017-05,1.4,
EU28*CPI,TOT,AGRWTH,M,2017-06,1.3,
EU28*CPI,TOT,AGRWTH,M,2017-07,1.4,
EU28*CPI,TOT,AGRWTH,M,2017-08,1.6,
EU28*CPI,TOT,AGRWTH,M,2017-09,1.6,
EU28*CPI,TOT,AGRWTH,M,2017-10,1.5,
EU28*CPI,TOT,AGRWTH,M,2017-11,1.6,
EU28*CPI,TOT,AGRWTH,M,2017-12,1.4,
EU28*CPI,TOT,AGRWTH,M,2018-01,1.4,
EU28*CPI,TOT,AGRWTH,M,2018-02,1.2,
EU28*CPI,TOT,AGRWTH,M,2018-03,1.4,
EU28*CPI,TOT,AGRWTH,M,2018-04,1.3,
EU28*CPI,TOT,AGRWTH,M,2018-05,2.0,
EU28*CPI,TOT,AGRWTH,M,2018-06,2.0,
EU28*CPI,TOT,AGRWTH,M,2018-07,2.2,
EU28*CPI,TOT,AGRWTH,M,2018-08,2.1,
EU28*CPI,TOT,AGRWTH,M,2018-09,2.1,
EU28*CPI,TOT,AGRWTH,M,2018-10,2.3,
EU28*CPI,TOT,AGRWTH,M,2018-11,1.9,
EU28*CPI,TOT,AGRWTH,M,2018-12,1.6,
EU28*CPI,TOT,AGRWTH,M,2019-01,1.4,
EU28*CPI,TOT,AGRWTH,M,2019-02,1.6,
EU28*CPI,TOT,AGRWTH,M,2019-03,1.6,
EU28*CPI,TOT,AGRWTH,M,2019-04,1.9,
EU28*CPI,TOT,AGRWTH,M,2019-05,1.5,
EU28*CPI,TOT,AGRWTH,M,2019-06,1.5,
EU28*CPI,TOT,AGRWTH,M,2019-07,1.3,
EU28*CPI,TOT,AGRWTH,M,2019-08,1.3,
EU28*CPI,TOT,AGRWTH,M,2019-09,1.1,
EU28*CPI,TOT,AGRWTH,M,2019-10,1.0,
EU28*CPI,TOT,AGRWTH,M,2019-11,1.3,
EU28*CPI,TOT,AGRWTH,M,2019-12,1.6,
EU28*CPI,TOT,AGRWTH,M,2020-01,1.7,
EA19*CPI,TOT,AGRWTH,M,2011-01,2.3,
EA19*CPI,TOT,AGRWTH,M,2011-02,2.4,
EA19*CPI,TOT,AGRWTH,M,2011-03,2.7,
EA19*CPI,TOT,AGRWTH,M,2011-04,2.8,
EA19*CPI,TOT,AGRWTH,M,2011-05,2.7,
EA19*CPI,TOT,AGRWTH,M,2011-06,2.7,
EA19*CPI,TOT,AGRWTH,M,2011-07,2.6,
EA19*CPI,TOT,AGRWTH,M,2011-08,2.6,
EA19*CPI,TOT,AGRWTH,M,2011-09,3.0,
EA19*CPI,TOT,AGRWTH,M,2011-10,3.0,
EA19*CPI,TOT,AGRWTH,M,2011-11,3.0,
EA19*CPI,TOT,AGRWTH,M,2011-12,2.8,
EA19*CPI,TOT,AGRWTH,M,2012-01,2.7,
EA19*CPI,TOT,AGRWTH,M,2012-02,2.7,
EA19*CPI,TOT,AGRWTH,M,2012-03,2.7,
EA19*CPI,TOT,AGRWTH,M,2012-04,2.6,
EA19*CPI,TOT,AGRWTH,M,2012-05,2.4,
EA19*CPI,TOT,AGRWTH,M,2012-06,2.4,
EA19*CPI,TOT,AGRWTH,M,2012-07,2.4,
EA19*CPI,TOT,AGRWTH,M,2012-08,2.6,
EA19*CPI,TOT,AGRWTH,M,2012-09,2.6,
EA19*CPI,TOT,AGRWTH,M,2012-10,2.5,
EA19*CPI,TOT,AGRWTH,M,2012-11,2.2,
EA19*CPI,TOT,AGRWTH,M,2012-12,2.2,
EA19*CPI,TOT,AGRWTH,M,2013-01,2.0,
EA19*CPI,TOT,AGRWTH,M,2013-02,1.9,
EA19*CPI,TOT,AGRWTH,M,2013-03,1.7,
EA19*CPI,TOT,AGRWTH,M,2013-04,1.2,
EA19*CPI,TOT,AGRWTH,M,2013-05,1.4,
EA19*CPI,TOT,AGRWTH,M,2013-06,1.6,
EA19*CPI,TOT,AGRWTH,M,2013-07,1.6,
EA19*CPI,TOT,AGRWTH,M,2013-08,1.3,
EA19*CPI,TOT,AGRWTH,M,2013-09,1.1,
EA19*CPI,TOT,AGRWTH,M,2013-10,0.7,
EA19*CPI,TOT,AGRWTH,M,2013-11,0.9,
EA19*CPI,TOT,AGRWTH,M,2013-12,0.8,
EA19*CPI,TOT,AGRWTH,M,2014-01,0.8,
EA19*CPI,TOT,AGRWTH,M,2014-02,0.7,
EA19*CPI,TOT,AGRWTH,M,2014-03,0.5,
EA19*CPI,TOT,AGRWTH,M,2014-04,0.7,
EA19*CPI,TOT,AGRWTH,M,2014-05,0.5,
EA19*CPI,TOT,AGRWTH,M,2014-06,0.5,
EA19*CPI,TOT,AGRWTH,M,2014-07,0.4,
EA19*CPI,TOT,AGRWTH,M,2014-08,0.4,
EA19*CPI,TOT,AGRWTH,M,2014-09,0.3,
EA19*CPI,TOT,AGRWTH,M,2014-10,0.4,
EA19*CPI,TOT,AGRWTH,M,2014-11,0.3,
EA19*CPI,TOT,AGRWTH,M,2014-12,-0.2,
EA19*CPI,TOT,AGRWTH,M,2015-01,-0.6,
EA19*CPI,TOT,AGRWTH,M,2015-02,-0.3,
EA19*CPI,TOT,AGRWTH,M,2015-03,-0.1,
EA19*CPI,TOT,AGRWTH,M,2015-04,0.2,
EA19*CPI,TOT,AGRWTH,M,2015-05,0.6,
EA19*CPI,TOT,AGRWTH,M,2015-06,0.5,
EA19*CPI,TOT,AGRWTH,M,2015-07,0.5,
EA19*CPI,TOT,AGRWTH,M,2015-08,0.4,
EA19*CPI,TOT,AGRWTH,M,2015-09,0.2,
EA19*CPI,TOT,AGRWTH,M,2015-10,0.4,
EA19*CPI,TOT,AGRWTH,M,2015-11,0.1,
EA19*CPI,TOT,AGRWTH,M,2015-12,0.3,
EA19*CPI,TOT,AGRWTH,M,2016-01,0.3,
EA19*CPI,TOT,AGRWTH,M,2016-02,-0.1,
EA19*CPI,TOT,AGRWTH,M,2016-03,0.0,
EA19*CPI,TOT,AGRWTH,M,2016-04,-0.3,
EA19*CPI,TOT,AGRWTH,M,2016-05,-0.1,
EA19*CPI,TOT,AGRWTH,M,2016-06,0.0,
EA19*CPI,TOT,AGRWTH,M,2016-07,0.2,
EA19*CPI,TOT,AGRWTH,M,2016-08,0.2,
EA19*CPI,TOT,AGRWTH,M,2016-09,0.4,
EA19*CPI,TOT,AGRWTH,M,2016-10,0.5,
EA19*CPI,TOT,AGRWTH,M,2016-11,0.6,
EA19*CPI,TOT,AGRWTH,M,2016-12,1.1,
EA19*CPI,TOT,AGRWTH,M,2017-01,1.7,
EA19*CPI,TOT,AGRWTH,M,2017-02,2.0,
EA19*CPI,TOT,AGRWTH,M,2017-03,1.5,
EA19*CPI,TOT,AGRWTH,M,2017-04,1.9,
EA19*CPI,TOT,AGRWTH,M,2017-05,1.4,
EA19*CPI,TOT,AGRWTH,M,2017-06,1.3,
EA19*CPI,TOT,AGRWTH,M,2017-07,1.3,
EA19*CPI,TOT,AGRWTH,M,2017-08,1.5,
EA19*CPI,TOT,AGRWTH,M,2017-09,1.6,
EA19*CPI,TOT,AGRWTH,M,2017-10,1.4,
EA19*CPI,TOT,AGRWTH,M,2017-11,1.5,
EA19*CPI,TOT,AGRWTH,M,2017-12,1.3,
EA19*CPI,TOT,AGRWTH,M,2018-01,1.3,
EA19*CPI,TOT,AGRWTH,M,2018-02,1.1,
EA19*CPI,TOT,AGRWTH,M,2018-03,1.4,
EA19*CPI,TOT,AGRWTH,M,2018-04,1.2,
EA19*CPI,TOT,AGRWTH,M,2018-05,2.0,
EA19*CPI,TOT,AGRWTH,M,2018-06,2.0,
EA19*CPI,TOT,AGRWTH,M,2018-07,2.2,
EA19*CPI,TOT,AGRWTH,M,2018-08,2.1,
EA19*CPI,TOT,AGRWTH,M,2018-09,2.1,
EA19*CPI,TOT,AGRWTH,M,2018-10,2.3,
EA19*CPI,TOT,AGRWTH,M,2018-11,1.9,
EA19*CPI,TOT,AGRWTH,M,2018-12,1.5,
EA19*CPI,TOT,AGRWTH,M,2019-01,1.4,
EA19*CPI,TOT,AGRWTH,M,2019-02,1.5,
EA19*CPI,TOT,AGRWTH,M,2019-03,1.4,
EA19*CPI,TOT,AGRWTH,M,2019-04,1.7,
EA19*CPI,TOT,AGRWTH,M,2019-05,1.2,
EA19*CPI,TOT,AGRWTH,M,2019-06,1.3,
EA19*CPI,TOT,AGRWTH,M,2019-07,1.0,
EA19*CPI,TOT,AGRWTH,M,2019-08,1.0,
EA19*CPI,TOT,AGRWTH,M,2019-09,0.8,
EA19*CPI,TOT,AGRWTH,M,2019-10,0.7,
EA19*CPI,TOT,AGRWTH,M,2019-11,1.0,
EA19*CPI,TOT,AGRWTH,M,2019-12,1.3,
EA19*CPI,TOT,AGRWTH,M,2020-01,1.4,
EA19*CPI,TOT,AGRWTH,M,2020-02,1.2,
EA19*CPI,TOT,AGRWTH,M,2020-03,0.7,
EA19*CPI,TOT,AGRWTH,M,2020-04,0.3,
ARG*CPI,TOT,AGRWTH,M,2017-12,24.7956,
ARG*CPI,TOT,AGRWTH,M,2018-01,25.00623,
ARG*CPI,TOT,AGRWTH,M,2018-02,25.43711,
ARG*CPI,TOT,AGRWTH,M,2018-03,25.396520000000002,
ARG*CPI,TOT,AGRWTH,M,2018-04,25.498160000000002,
ARG*CPI,TOT,AGRWTH,M,2018-05,26.29076,
ARG*CPI,TOT,AGRWTH,M,2018-06,29.4665,
ARG*CPI,TOT,AGRWTH,M,2018-07,31.209159999999997,
ARG*CPI,TOT,AGRWTH,M,2018-08,34.426109999999994,
ARG*CPI,TOT,AGRWTH,M,2018-09,40.54234,
ARG*CPI,TOT,AGRWTH,M,2018-10,45.909690000000005,
ARG*CPI,TOT,AGRWTH,M,2018-11,48.46918,
ARG*CPI,TOT,AGRWTH,M,2018-12,47.645590000000006,
ARG*CPI,TOT,AGRWTH,M,2019-01,49.31258,
ARG*CPI,TOT,AGRWTH,M,2019-02,51.27571,
ARG*CPI,TOT,AGRWTH,M,2019-03,54.73234,
ARG*CPI,TOT,AGRWTH,M,2019-04,55.79512,
ARG*CPI,TOT,AGRWTH,M,2019-05,57.29651,
ARG*CPI,TOT,AGRWTH,M,2019-06,55.7519,
ARG*CPI,TOT,AGRWTH,M,2019-07,54.38664,
ARG*CPI,TOT,AGRWTH,M,2019-08,54.48256,
ARG*CPI,TOT,AGRWTH,M,2019-09,53.54201,
ARG*CPI,TOT,AGRWTH,M,2019-10,50.48531,
ARG*CPI,TOT,AGRWTH,M,2019-11,52.09175,
ARG*CPI,TOT,AGRWTH,M,2019-12,53.8324,
ARG*CPI,TOT,AGRWTH,M,2020-01,52.85573,
ARG*CPI,TOT,AGRWTH,M,2020-02,50.27489,
ARG*CPI,TOT,AGRWTH,M,2020-03,48.35686,
ARG*CPI,TOT,AGRWTH,M,2020-04,45.56293,
LTU*CPI,TOT,AGRWTH,M,2011-01,2.925319,
LTU*CPI,TOT,AGRWTH,M,2011-02,3.062055,
LTU*CPI,TOT,AGRWTH,M,2011-03,3.795866,
LTU*CPI,TOT,AGRWTH,M,2011-04,4.431948,
LTU*CPI,TOT,AGRWTH,M,2011-05,5.01789,
LTU*CPI,TOT,AGRWTH,M,2011-06,4.831733,
LTU*CPI,TOT,AGRWTH,M,2011-07,4.553205,
LTU*CPI,TOT,AGRWTH,M,2011-08,4.438302999999999,
LTU*CPI,TOT,AGRWTH,M,2011-09,4.543216,
LTU*CPI,TOT,AGRWTH,M,2011-10,4.162422,
LTU*CPI,TOT,AGRWTH,M,2011-11,4.384201999999999,
LTU*CPI,TOT,AGRWTH,M,2011-12,3.40351,
LTU*CPI,TOT,AGRWTH,M,2012-01,3.355778,
LTU*CPI,TOT,AGRWTH,M,2012-02,3.6880839999999995,
LTU*CPI,TOT,AGRWTH,M,2012-03,3.638564,
LTU*CPI,TOT,AGRWTH,M,2012-04,3.181812,
LTU*CPI,TOT,AGRWTH,M,2012-05,2.484627,
LTU*CPI,TOT,AGRWTH,M,2012-06,2.542222,
LTU*CPI,TOT,AGRWTH,M,2012-07,2.7995970000000003,
LTU*CPI,TOT,AGRWTH,M,2012-08,3.344466,
LTU*CPI,TOT,AGRWTH,M,2012-09,3.3766059999999998,
LTU*CPI,TOT,AGRWTH,M,2012-10,3.115712,
LTU*CPI,TOT,AGRWTH,M,2012-11,2.755463,
LTU*CPI,TOT,AGRWTH,M,2012-12,2.832443,
LTU*CPI,TOT,AGRWTH,M,2013-01,2.646322,
LTU*CPI,TOT,AGRWTH,M,2013-02,2.190584,
LTU*CPI,TOT,AGRWTH,M,2013-03,1.536192,
LTU*CPI,TOT,AGRWTH,M,2013-04,1.236443,
LTU*CPI,TOT,AGRWTH,M,2013-05,1.369106,
LTU*CPI,TOT,AGRWTH,M,2013-06,1.20123,
LTU*CPI,TOT,AGRWTH,M,2013-07,0.5092955,
LTU*CPI,TOT,AGRWTH,M,2013-08,0.4035665,
LTU*CPI,TOT,AGRWTH,M,2013-09,0.37047959999999996,
LTU*CPI,TOT,AGRWTH,M,2013-10,0.4069523,
LTU*CPI,TOT,AGRWTH,M,2013-11,0.40558679999999997,
LTU*CPI,TOT,AGRWTH,M,2013-12,0.36457249999999997,
LTU*CPI,TOT,AGRWTH,M,2014-01,0.1602106,
LTU*CPI,TOT,AGRWTH,M,2014-02,0.1620762,
LTU*CPI,TOT,AGRWTH,M,2014-03,0.1979886,
LTU*CPI,TOT,AGRWTH,M,2014-04,0.1975874,
LTU*CPI,TOT,AGRWTH,M,2014-05,-0.08561695,
LTU*CPI,TOT,AGRWTH,M,2014-06,0.15877760000000002,
LTU*CPI,TOT,AGRWTH,M,2014-07,0.3135952,
LTU*CPI,TOT,AGRWTH,M,2014-08,0.1710953,
LTU*CPI,TOT,AGRWTH,M,2014-09,-0.09475064,
LTU*CPI,TOT,AGRWTH,M,2014-10,0.10446969999999998,
LTU*CPI,TOT,AGRWTH,M,2014-11,0.22582629999999998,
LTU*CPI,TOT,AGRWTH,M,2014-12,-0.26384650000000004,
LTU*CPI,TOT,AGRWTH,M,2015-01,-1.5138040000000001,
LTU*CPI,TOT,AGRWTH,M,2015-02,-1.794763,
LTU*CPI,TOT,AGRWTH,M,2015-03,-1.388134,
LTU*CPI,TOT,AGRWTH,M,2015-04,-1.040003,
LTU*CPI,TOT,AGRWTH,M,2015-05,-0.4596835,
LTU*CPI,TOT,AGRWTH,M,2015-06,-0.5333941999999999,
LTU*CPI,TOT,AGRWTH,M,2015-07,-0.4912235,
LTU*CPI,TOT,AGRWTH,M,2015-08,-1.234892,
LTU*CPI,TOT,AGRWTH,M,2015-09,-1.0495809999999999,
LTU*CPI,TOT,AGRWTH,M,2015-10,-0.6632591999999999,
LTU*CPI,TOT,AGRWTH,M,2015-11,-0.358806,
LTU*CPI,TOT,AGRWTH,M,2015-12,-0.08463033,
LTU*CPI,TOT,AGRWTH,M,2016-01,0.8924645,
LTU*CPI,TOT,AGRWTH,M,2016-02,0.9018893,
LTU*CPI,TOT,AGRWTH,M,2016-03,1.154865,
LTU*CPI,TOT,AGRWTH,M,2016-04,1.021098,
LTU*CPI,TOT,AGRWTH,M,2016-05,0.513041,
LTU*CPI,TOT,AGRWTH,M,2016-06,0.6969223000000001,
LTU*CPI,TOT,AGRWTH,M,2016-07,0.46050559999999996,
LTU*CPI,TOT,AGRWTH,M,2016-08,0.8267433000000001,
LTU*CPI,TOT,AGRWTH,M,2016-09,0.8381065000000001,
LTU*CPI,TOT,AGRWTH,M,2016-10,0.8970218000000001,
LTU*CPI,TOT,AGRWTH,M,2016-11,0.9562559000000002,
LTU*CPI,TOT,AGRWTH,M,2016-12,1.709287,
LTU*CPI,TOT,AGRWTH,M,2017-01,2.308061,
LTU*CPI,TOT,AGRWTH,M,2017-02,2.991029,
LTU*CPI,TOT,AGRWTH,M,2017-03,3.1038259999999998,
LTU*CPI,TOT,AGRWTH,M,2017-04,3.545472,
LTU*CPI,TOT,AGRWTH,M,2017-05,3.4025519999999996,
LTU*CPI,TOT,AGRWTH,M,2017-06,3.5508800000000003,
LTU*CPI,TOT,AGRWTH,M,2017-07,3.930886,
LTU*CPI,TOT,AGRWTH,M,2017-08,4.371079,
